goodreads_book_id,tag_id,count
900892,30755,12
900892,5963,11
900892,25506,10
900892,30675,10
900892,22753,9
900892,20774,9
900892,30620,9
900892,5971,9
900892,11944,9
900892,17213,8
900892,27095,8
900892,23040,8
900892,10256,8
900892,11938,8
900892,28728,8
900892,10197,7
900892,21739,7
900892,26816,7
900892,19546,7
900892,31717,7
900892,15760,7
900892,5207,6
900892,3358,6
900892,23334,6
900892,25562,6
900892,11943,6
900892,10248,6
900892,10246,6
900892,32048,6
900892,15765,6
900892,5090,5
900892,27111,5
900892,31505,5
900892,9484,5
900892,10316,5
900892,32766,5
900892,17384,5
900892,21915,5
900892,30577,5
900892,5986,5
900892,27535,4
900892,22545,4
900892,3379,4
900892,19524,4
900892,5510,4
900892,30756,4
900892,22330,4
900892,23343,4
900892,134,4
900892,24662,4
900892,6013,4
900892,21953,4
900892,25242,4
900892,19445,4
900892,12955,4
900892,13744,4
900892,11941,4
900892,11954,4
900892,19305,4
900892,11942,4
900892,17637,4
900892,10237,4
900892,20849,3
900892,32586,3
900892,24999,3
900892,30551,3
900892,20731,3
900892,12869,3
900892,32262,3
900892,4670,3
900892,30581,3
900892,31595,3
900892,15751,3
900892,28953,3
900892,18942,3
901680,30574,3017
901680,2938,115
901680,8717,15
901680,21689,13
901680,3027,13
901680,4605,11
901680,2982,11
901680,3120,8
901680,9221,7
901680,21773,7
901680,11557,4
901680,5207,4
901680,22743,4
901680,30521,3
901680,3169,3
901680,22891,3
901680,17477,3
901680,25562,2
901680,4615,2
901680,4594,2
901680,4587,2
901680,3084,2
901680,30599,2
901680,29286,2
901680,2970,2
901680,22753,1
901680,20731,1
901680,5393,1
901680,3299,1
901680,20125,1
901680,21803,1
901680,23563,1
901680,31954,1
901680,2993,1
901680,1732,1
901680,31053,1
901680,5301,1
901680,3098,1
901680,29188,1
901680,25061,1
901680,31000,1
901680,9716,1
901680,21888,1
901680,11099,1
901680,28796,1
901680,3061,1
901680,22126,1
901680,6410,1
901680,6353,1
901680,21963,1
901680,31282,1
901680,1330,1
901680,22853,1
901680,12305,1
901680,7317,1
901680,4602,1
901680,13824,1
901680,4563,1
901680,3160,1
901680,3015,1
901680,1064,1
901680,8815,1
901680,1065,1
901680,3043,1
901680,880,1
901680,33081,1
901680,28891,1
901680,28889,1
901680,13004,1
901680,2882,1
901680,29287,1
901680,140,1
901680,7656,1
901680,4625,1
901680,77,1
901680,22205,1
901680,27886,1
901680,17943,1
901680,22348,1
901680,20442,1
901680,2972,1
901680,17469,1
901680,31962,1
901680,4613,1
901680,1949,1
901680,388,1
901680,5525,1
901680,32988,1
901680,32987,1
901680,32986,1
901680,32985,1
901680,32014,1
901680,32013,1
901680,32012,1
901680,32011,1
901680,32010,1
901680,13833,1
901680,13832,1
901680,12753,1
901680,12752,1
902715,30574,17242
902715,11305,4466
902715,8717,1194
902715,11557,288
902715,11743,199
902715,10731,115
902715,22743,106
902715,9221,80
902715,13711,78
902715,8938,63
902715,1691,61
902715,16454,55
902715,27199,53
902715,14361,53
902715,3392,48
902715,5207,45
902715,3389,44
902715,18045,43
902715,3371,43
902715,8922,40
902715,29790,40
902715,3358,39
902715,18886,38
902715,17213,38
902715,12039,38
902715,22753,36
902715,26785,35
902715,5090,35
902715,30521,33
902715,11370,32
902715,20774,28
902715,22034,27
902715,10210,26
902715,6122,26
902715,11290,26
902715,11378,26
902715,10644,25
902715,10197,25
902715,26842,25
902715,3377,25
902715,11376,25
902715,11396,25
902715,1450,25
902715,1642,24
902715,10094,24
902715,26897,23
902715,25151,23
902715,11590,22
902715,32130,22
902715,11336,22
902715,25150,21
902715,24999,21
902715,27412,21
902715,24960,20
902715,10729,20
902715,11367,19
902715,28300,19
902715,18697,19
902715,20849,18
902715,25152,17
902715,11340,17
902715,11773,17
902715,30667,17
902715,603,16
902715,24996,16
902715,24997,15
902715,29316,15
902715,1540,15
902715,26774,15
902715,13371,15
902715,1542,14
902715,27403,14
902715,3379,13
902715,11386,13
902715,2713,13
902715,14311,13
902715,2104,12
902715,11574,12
902715,14064,12
902715,26771,12
902715,27401,12
902715,20047,12
902715,13712,12
902715,12940,11
902715,21274,11
902715,5481,11
902715,20287,11
902715,27766,11
902715,13005,11
902715,4333,11
902715,11497,10
902715,32654,10
902715,25153,10
902715,18284,10
902715,25148,10
902715,23909,10
902715,25104,10
902715,21989,9
902715,10093,9
902715,783,9
905092,30574,7142
905092,8717,260
905092,5951,156
905092,11937,97
905092,23339,52
905092,27095,38
905092,20376,36
905092,21689,35
905092,11949,28
905092,21773,25
905092,10245,24
905092,11557,21
905092,23334,20
905092,32262,20
905092,15758,19
905092,22743,17
905092,5207,15
905092,18045,14
905092,27111,14
905092,24526,12
905092,11948,12
905092,30521,10
905092,27089,9
905092,28904,9
905092,9221,8
905092,23343,8
905092,10700,8
905092,5963,7
905092,10698,7
905092,5979,7
905092,20774,6
905092,3389,6
905092,3371,6
905092,30620,5
905092,24960,4
905092,5090,4
905092,17213,4
905092,32586,4
905092,17780,4
905092,23323,4
905092,11954,4
905092,3381,4
905092,5966,4
905092,22753,3
905092,3392,3
905092,22545,3
905092,14764,3
905092,3358,3
905092,24997,3
905092,736,3
905092,30755,3
905092,30756,3
905092,9484,3
905092,6262,3
905092,28052,3
905092,134,3
905092,9375,3
905092,15763,3
905092,27098,3
905092,6013,3
905092,9013,3
905092,643,3
905092,20092,3
905092,20380,3
905092,15169,2
905092,11497,2
905092,20849,2
905092,22689,2
905092,27535,2
905092,3379,2
905092,3377,2
905092,18284,2
905092,24999,2
905092,25148,2
905092,20797,2
905092,18051,2
905092,21487,2
905092,1416,2
905092,21739,2
905092,14752,2
905092,24662,2
905092,855,2
905092,15392,2
905092,13865,2
905092,5901,2
905092,30581,2
905092,782,2
905092,27649,2
905092,10250,2
905092,21710,2
905092,4200,2
905092,21497,2
905092,5027,2
905092,13960,2
905092,30703,2
905092,5277,2
905092,11939,2
905092,30622,2
905092,30676,2
905092,23342,2
905382,30574,7304
905382,4605,131
905382,8717,120
905382,21689,108
905382,14552,78
905382,14730,54
905382,21773,50
905382,4594,34
905382,14467,22
905382,2648,22
905382,11557,21
905382,32917,19
905382,22743,16
905382,32130,16
905382,32812,15
905382,7457,14
905382,5207,11
905382,4561,11
905382,32586,8
905382,4611,8
905382,33114,7
905382,10932,7
905382,19733,7
905382,16383,7
905382,19742,6
905382,32808,6
905382,32906,6
905382,7404,5
905382,4615,5
905382,3611,5
905382,19738,5
905382,4596,5
905382,18045,4
905382,30521,4
905382,1642,4
905382,12048,4
905382,13098,4
905382,13116,4
905382,32686,4
905382,3614,4
905382,32904,4
905382,9221,3
905382,5090,3
905382,22689,3
905382,18367,3
905382,8517,3
905382,19737,3
905382,4568,3
905382,5481,3
905382,781,3
905382,22363,3
905382,7851,3
905382,21344,3
905382,16680,3
905382,32989,2
905382,22753,2
905382,1128,2
905382,20824,2
905382,25150,2
905382,5444,2
905382,27556,2
905382,24995,2
905382,9367,2
905382,26754,2
905382,400,2
905382,19524,2
905382,30756,2
905382,32785,2
905382,3596,2
905382,4634,2
905382,4587,2
905382,3608,2
905382,6022,2
905382,430,2
905382,9147,2
905382,23349,2
905382,32822,2
905382,14520,2
905382,1669,2
905382,21685,2
905382,10937,2
905382,21803,2
905382,4580,2
905382,8656,2
905382,22813,2
905382,894,2
905382,27510,2
905382,14744,2
905382,4606,2
905382,32925,2
905382,14732,2
905382,14736,2
905382,16387,2
905382,14402,2
905382,18159,2
905382,14758,2
905382,27634,2
905382,4620,2
905382,32931,2
905382,30762,2
905885,30574,6458
905885,6750,223
905885,8717,177
905885,26138,104
905885,5207,38
905885,8055,30
905885,6766,26
905885,11557,25
905885,22743,25
905885,6729,25
905885,11743,22
905885,30521,19
905885,2021,19
905885,18886,16
905885,8076,14
905885,26125,13
905885,22753,12
905885,9221,12
905885,1642,12
905885,20774,9
905885,17213,9
905885,12680,9
905885,26197,9
905885,15169,8
905885,15048,8
905885,10644,7
905885,18045,7
905885,32586,7
905885,28525,7
905885,22034,6
905885,10210,6
905885,22944,6
905885,6748,6
905885,11305,5
905885,11590,5
905885,5090,5
905885,10197,5
905885,15067,5
905885,5393,5
905885,6755,5
905885,18897,5
905885,33114,4
905885,5444,4
905885,24092,4
905885,18640,4
905885,18919,4
905885,5481,4
905885,13240,4
905885,1010,4
905885,6770,4
905885,1128,3
905885,11497,3
905885,20849,3
905885,11574,3
905885,26126,3
905885,10093,3
905885,24995,3
905885,28881,3
905885,19524,3
905885,25506,3
905885,30551,3
905885,9484,3
905885,32686,3
905885,32099,3
905885,4076,3
905885,21815,3
905885,10185,3
905885,26121,3
905885,31430,3
905885,20125,3
905885,25145,3
905885,18187,3
905885,31997,3
905885,6757,3
905885,3444,3
905885,32593,3
905885,22689,2
905885,25153,2
905885,10641,2
905885,25149,2
905885,10094,2
905885,10932,2
905885,1659,2
905885,26179,2
905885,5510,2
905885,22344,2
905885,6122,2
905885,7725,2
905885,26220,2
905885,26194,2
905885,8740,2
905885,6745,2
905885,21374,2
905885,4915,2
905885,14694,2
905885,18852,2
905885,22745,2
905885,24093,2
905885,18925,2
905885,23553,2
906541,30574,2848
906541,23605,275
906541,6953,215
906541,6895,184
906541,6857,151
906541,6888,150
906541,17124,71
906541,11743,62
906541,17129,60
906541,23596,58
906541,6960,51
906541,11557,41
906541,6828,39
906541,4149,35
906541,7457,31
906541,6920,30
906541,6914,25
906541,6838,22
906541,2580,22
906541,8717,18
906541,6984,18
906541,22743,16
906541,6931,16
906541,11513,16
906541,6829,11
906541,5207,10
906541,27199,10
906541,23624,10
906541,9221,9
906541,17113,9
906541,23595,9
906541,18045,8
906541,7404,8
906541,6976,8
906541,25034,8
906541,24224,8
906541,543,8
906541,258,8
906541,19783,8
906541,11305,7
906541,6909,7
906541,25014,7
906541,11221,7
906541,17086,7
906541,6995,7
906541,22753,6
906541,16799,6
906541,6866,6
906541,20785,6
906541,6948,6
906541,17094,6
906541,21892,6
906541,15048,6
906541,12323,6
906541,25212,6
906541,11542,6
906541,257,6
906541,7430,6
906541,6847,5
906541,26735,5
906541,6900,5
906541,6891,5
906541,5161,5
906541,7483,5
906541,259,5
906541,11497,4
906541,33165,4
906541,6843,4
906541,6887,4
906541,17103,4
906541,6875,4
906541,6959,4
906541,6988,4
906541,25329,4
906541,5140,4
906541,17156,4
906541,6952,4
906541,11533,4
906541,27931,4
906541,33114,3
906541,10644,3
906541,18680,3
906541,14764,3
906541,6973,3
906541,17210,3
906541,17116,3
906541,10296,3
906541,6962,3
906541,13626,3
906541,10139,3
906541,17109,3
906541,4151,3
906541,32408,3
906541,20786,3
906541,6993,3
906541,32641,3
906541,6972,3
906541,19782,3
906541,5148,3
906541,6864,3
906560,30574,7717
906560,4605,141
906560,7077,126
906560,8717,109
906560,21689,101
906560,21773,37
906560,19733,34
906560,4594,34
906560,11557,33
906560,7203,31
906560,14552,30
906560,7141,26
906560,3611,25
906560,25647,22
906560,11166,20
906560,28341,18
906560,7154,18
906560,14448,17
906560,19742,16
906560,25685,16
906560,7156,14
906560,22743,13
906560,7457,13
906560,15626,13
906560,14730,13
906560,4615,11
906560,20194,11
906560,15624,10
906560,5207,9
906560,9221,9
906560,14467,9
906560,28384,9
906560,7094,9
906560,32917,8
906560,7090,8
906560,8318,8
906560,18045,7
906560,19738,6
906560,4561,6
906560,4587,6
906560,4611,6
906560,7145,6
906560,25151,5
906560,32586,5
906560,3608,5
906560,14445,5
906560,7143,5
906560,27535,4
906560,30521,4
906560,14764,4
906560,22944,4
906560,32812,4
906560,30241,4
906560,7206,4
906560,22753,3
906560,20849,3
906560,5090,3
906560,1642,3
906560,10932,3
906560,5427,3
906560,30755,3
906560,3596,3
906560,4600,3
906560,32906,3
906560,20133,3
906560,31264,3
906560,28356,3
906560,21702,3
906560,7135,3
906560,7100,3
906560,20191,3
906560,4595,3
906560,11167,3
906560,25152,2
906560,22545,2
906560,3358,2
906560,23471,2
906560,19524,2
906560,25506,2
906560,30756,2
906560,21739,2
906560,11978,2
906560,9477,2
906560,5359,2
906560,32808,2
906560,5335,2
906560,21803,2
906560,12082,2
906560,4915,2
906560,7089,2
906560,28359,2
906560,7291,2
906560,3617,2
906560,20190,2
906560,29579,2
906560,30229,2
906560,27544,2
906560,3618,2
906560,7148,2
906560,5436,2
910863,30574,17674
910863,26837,1241
910863,26771,869
910863,8717,426
910863,11743,356
910863,26894,240
910863,11557,211
910863,27398,173
910863,22743,117
910863,17213,93
910863,10197,90
910863,14983,75
910863,15006,71
910863,26785,68
910863,30464,56
910863,10210,53
910863,14988,53
910863,11305,49
910863,27199,46
910863,9221,45
910863,15044,42
910863,26816,39
910863,10059,38
910863,30521,37
910863,3389,36
910863,14995,36
910863,26897,32
910863,2056,30
910863,18045,29
910863,15005,29
910863,4949,26
910863,3392,25
910863,28300,25
910863,26842,23
910863,3358,23
910863,27412,23
910863,2768,23
910863,10093,21
910863,27403,20
910863,10064,20
910863,5207,19
910863,3371,19
910863,22034,18
910863,28235,18
910863,24051,18
910863,15046,18
910863,14996,16
910863,20939,15
910863,26884,15
910863,26774,15
910863,13950,15
910863,11590,14
910863,25149,14
910863,10094,14
910863,25506,14
910863,25822,14
910863,30800,14
910863,3676,14
910863,20774,13
910863,30672,13
910863,32586,13
910863,19524,13
910863,22333,13
910863,2766,13
910863,14999,13
910863,22753,12
910863,11370,12
910863,1416,12
910863,30804,12
910863,6122,12
910863,14994,12
910863,5090,11
910863,11376,11
910863,6184,11
910863,1128,10
910863,31505,10
910863,13952,10
910863,15009,10
910863,21989,9
910863,7852,9
910863,603,9
910863,5051,9
910863,28247,9
910863,26808,9
910863,22773,9
910863,25151,8
910863,25147,8
910863,941,8
910863,24995,8
910863,11978,8
910863,31557,8
910863,27401,8
910863,13954,8
910863,7308,8
910863,28298,8
910863,10592,8
910863,25150,7
910863,30998,7
910863,15045,7
910863,26008,7
911579,30574,2190
911579,23605,400
911579,6895,252
911579,6888,203
911579,6857,171
911579,17124,100
911579,11557,95
911579,23596,80
911579,6960,76
911579,17129,74
911579,11743,72
911579,6838,56
911579,12175,41
911579,7457,36
911579,6920,34
911579,6953,33
911579,6914,33
911579,2580,32
911579,8717,25
911579,23624,25
911579,12395,23
911579,23595,20
911579,1026,20
911579,6829,19
911579,17086,19
911579,5207,18
911579,6931,17
911579,6984,17
911579,22743,16
911579,27199,16
911579,11513,15
911579,17210,15
911579,6847,14
911579,6866,14
911579,7404,13
911579,25014,12
911579,24224,12
911579,9221,11
911579,18045,11
911579,6976,11
911579,11221,11
911579,21892,11
911579,11542,11
911579,16799,10
911579,17094,10
911579,6828,9
911579,20785,9
911579,6843,9
911579,17113,9
911579,10183,9
911579,22753,8
911579,11497,8
911579,6995,8
911579,543,8
911579,10138,8
911579,11305,7
911579,25020,7
911579,25033,7
911579,10397,7
911579,12614,7
911579,6891,7
911579,13005,7
911579,10268,7
911579,33165,6
911579,16805,6
911579,6948,6
911579,12680,6
911579,5140,6
911579,17116,6
911579,2545,6
911579,10139,6
911579,11533,6
911579,3801,6
911579,24960,5
911579,25234,5
911579,6909,5
911579,6949,5
911579,12296,5
911579,15048,5
911579,6887,5
911579,6837,5
911579,7483,5
911579,25212,5
911579,10182,5
911579,4196,5
911579,17085,5
911579,23614,5
911579,7430,5
911579,23591,5
911579,31281,5
911579,18681,5
911579,20849,4
911579,27535,4
911579,26735,4
911579,7484,4
911579,4362,4
911579,17158,4
911579,17160,4
911579,6930,4
911579,26369,4
914211,30574,7962
914211,8717,380
914211,5951,231
914211,21689,125
914211,17780,88
914211,24526,70
914211,27095,57
914211,21773,49
914211,23334,33
914211,32766,32
914211,27111,30
914211,19039,28
914211,3358,25
914211,24407,20
914211,6578,20
914211,24410,18
914211,7879,17
914211,11557,16
914211,10304,16
914211,30521,15
914211,15554,15
914211,22743,14
914211,3371,14
914211,5963,14
914211,5207,13
914211,3392,13
914211,3389,12
914211,6262,12
914211,6579,11
914211,9375,10
914211,9221,9
914211,27089,9
914211,23343,9
914211,18045,8
914211,32586,8
914211,24401,7
914211,32775,7
914211,28031,7
914211,17789,7
914211,5990,6
914211,12329,6
914211,17213,5
914211,28904,5
914211,10700,5
914211,23375,5
914211,24412,5
914211,17787,5
914211,32769,5
914211,22753,4
914211,20849,4
914211,10197,4
914211,30755,4
914211,25630,4
914211,20520,4
914211,30620,4
914211,6013,4
914211,21803,4
914211,1845,4
914211,19546,4
914211,7577,4
914211,8036,4
914211,22497,4
914211,20774,3
914211,15169,3
914211,11497,3
914211,22689,3
914211,27535,3
914211,3379,3
914211,3377,3
914211,19524,3
914211,1416,3
914211,20731,3
914211,28052,3
914211,19294,3
914211,21953,3
914211,8683,3
914211,24397,3
914211,15569,3
914211,24408,3
914211,5606,3
914211,14804,3
914211,7883,3
914211,19041,3
914211,5957,3
914211,22499,3
914211,24411,3
914211,4949,2
914211,24338,2
914211,22618,2
914211,21685,2
914211,22320,2
914211,4767,2
914211,4197,2
914211,4766,2
914211,28038,2
914211,18439,2
914211,32778,2
914211,22715,2
914211,30850,2
914211,11417,2
918789,30574,2369
918789,23743,112
918789,7457,52
918789,8717,48
918789,11743,43
918789,9886,31
918789,26138,25
918789,30208,22
918789,11557,21
918789,23727,20
918789,5207,17
918789,7404,13
918789,20706,12
918789,22743,10
918789,14487,10
918789,20673,10
918789,30205,6
918789,9221,5
918789,18045,5
918789,30521,5
918789,21437,5
918789,25438,5
918789,25114,5
918789,14370,5
918789,26735,4
918789,25191,4
918789,23831,4
918789,30635,4
918789,26964,4
918789,20570,4
918789,26657,4
918789,20703,4
918789,22753,3
918789,2277,3
918789,2313,3
918789,1642,3
918789,26740,3
918789,23764,3
918789,23763,3
918789,26194,3
918789,28528,3
918789,29388,3
918789,20774,2
918789,22034,2
918789,22689,2
918789,8055,2
918789,14064,2
918789,14467,2
918789,12315,2
918789,20731,2
918789,30215,2
918789,23349,2
918789,22111,2
918789,20547,2
918789,22733,2
918789,24164,2
918789,11906,2
918789,31103,2
918789,12290,2
918789,22024,2
918789,23838,2
918789,7455,2
918789,25265,2
918789,23744,2
918789,23761,2
918789,5793,2
918789,33012,1
918789,5444,1
918789,8517,1
918789,18292,1
918789,21689,1
918789,28024,1
918789,855,1
918789,6550,1
918789,23853,1
918789,14075,1
918789,2228,1
918789,23551,1
918789,22315,1
918789,397,1
918789,20780,1
918789,27056,1
918789,25442,1
918789,10902,1
918789,22819,1
918789,1184,1
918789,882,1
918789,26224,1
918789,15836,1
918789,18372,1
918789,25301,1
918789,4982,1
918789,20778,1
918789,2929,1
918789,4132,1
918789,31776,1
918789,11008,1
918789,17265,1
918789,25376,1
918789,7437,1
920143,30574,2453
920143,23605,178
920143,6953,139
920143,11152,105
920143,6895,99
920143,6857,97
920143,7457,88
920143,6888,80
920143,31093,57
920143,23596,54
920143,11743,53
920143,6828,52
920143,6960,51
920143,8717,50
920143,11305,43
920143,6098,43
920143,17124,39
920143,31092,36
920143,11148,32
920143,7404,31
920143,11162,30
920143,6920,27
920143,17129,26
920143,31089,22
920143,6105,22
920143,6829,21
920143,12161,21
920143,11557,17
920143,6914,15
920143,23624,14
920143,90,14
920143,18421,13
920143,6866,12
920143,6977,11
920143,12153,11
920143,6838,10
920143,23595,10
920143,31094,10
920143,6976,9
920143,16196,9
920143,12160,9
920143,11159,9
920143,1691,8
920143,6931,8
920143,12163,8
920143,10296,8
920143,22743,7
920143,25014,7
920143,20785,7
920143,2580,7
920143,6984,7
920143,6103,7
920143,26735,6
920143,10397,6
920143,27669,6
920143,20287,6
920143,3885,6
920143,6108,6
920143,10268,6
920143,5207,5
920143,13098,5
920143,17086,5
920143,12614,5
920143,17090,5
920143,3676,5
920143,10129,5
920143,23623,5
920143,6104,5
920143,9221,4
920143,1128,4
920143,22034,4
920143,5090,4
920143,16799,4
920143,6847,4
920143,25020,4
920143,11221,4
920143,25033,4
920143,24224,4
920143,2938,4
920143,29388,4
920143,12165,4
920143,31095,4
920143,30569,4
920143,15290,4
920143,32676,4
920143,29230,4
920143,11151,4
920143,24148,4
920143,6115,4
920143,12395,4
920143,6107,4
920143,31097,4
920143,25541,4
920143,21329,4
920143,11155,4
920143,1160,4
920143,11067,3
920143,7413,3
920143,18120,3
920143,122,3
920607,13547,1081
920607,30574,865
920607,11557,728
920607,7778,601
920607,11305,478
920607,23605,388
920607,33114,262
920607,32758,190
920607,13528,183
920607,2938,168
920607,8717,161
920607,32989,140
920607,6953,117
920607,23596,110
920607,15316,106
920607,6857,99
920607,7806,96
920607,11590,94
920607,13568,93
920607,18045,81
920607,30521,78
920607,6895,71
920607,7739,71
920607,14487,70
920607,6888,69
920607,7784,69
920607,22743,66
920607,13561,63
920607,15285,60
920607,3465,60
920607,13564,57
920607,5207,55
920607,11221,54
920607,32586,46
920607,20622,45
920607,17124,44
920607,18919,43
920607,1642,41
920607,6960,37
920607,7746,37
920607,29452,36
920607,13597,33
920607,3461,33
920607,19974,32
920607,23624,32
920607,15315,31
920607,14552,30
920607,25150,28
920607,32762,28
920607,25152,27
920607,6920,27
920607,26837,26
920607,31155,25
920607,15312,25
920607,11370,24
920607,6914,24
920607,7858,24
920607,10644,23
920607,25156,23
920607,1691,22
920607,22753,21
920607,21989,21
920607,25151,21
920607,16799,21
920607,17129,21
920607,25149,21
920607,23595,21
920607,27176,21
920607,941,20
920607,6976,20
920607,19983,20
920607,32760,20
920607,603,19
920607,14467,19
920607,26735,19
920607,26771,19
920607,5481,19
920607,9221,18
920607,11497,18
920607,25148,18
920607,25114,18
920607,1128,17
920607,4949,17
920607,7760,17
920607,30687,17
920607,18054,15
920607,16805,15
920607,25822,15
920607,33023,15
920607,13492,15
920607,13599,15
920607,13594,15
920607,29037,15
920607,32761,15
920607,27494,15
920607,11743,14
920607,27535,14
920607,24999,14
920607,28610,14
920607,30639,14
920649,30574,6706
920649,27669,470
920649,7457,386
920649,11743,253
920649,14821,124
920649,11557,109
920649,14487,92
920649,27682,92
920649,8717,72
920649,7404,58
920649,18367,54
920649,2313,37
920649,26735,36
920649,32130,36
920649,2277,35
920649,509,35
920649,17213,28
920649,14467,28
920649,7343,26
920649,25114,25
920649,7423,16
920649,12315,16
920649,27656,16
920649,2312,15
920649,29076,15
920649,27661,15
920649,10197,14
920649,18596,14
920649,27693,13
920649,25150,12
920649,13446,12
920649,18600,12
920649,25167,11
920649,10093,11
920649,14552,11
920649,14370,11
920649,18599,11
920649,2271,10
920649,10210,10
920649,22743,9
920649,11590,9
920649,20939,9
920649,30521,9
920649,18326,9
920649,31656,9
920649,11305,8
920649,25152,8
920649,25151,7
920649,9886,7
920649,1642,7
920649,28751,7
920649,32303,7
920649,2326,7
920649,3389,6
920649,22034,6
920649,29011,6
920649,3371,6
920649,26740,6
920649,7668,6
920649,7417,6
920649,33114,5
920649,24960,5
920649,22973,5
920649,10644,5
920649,25153,5
920649,25438,5
920649,25149,5
920649,25191,5
920649,27684,5
920649,22025,5
920649,26752,5
920649,9147,5
920649,8922,5
920649,28216,5
920649,10658,5
920649,27678,5
920649,27679,5
920649,2287,5
920649,24429,5
920649,2258,5
920649,5207,4
920649,1691,4
920649,18318,4
920649,25147,4
920649,12948,4
920649,32586,4
920649,17217,4
920649,8517,4
920649,24999,4
920649,20989,4
920649,26754,4
920649,7778,4
920649,8507,4
920649,32302,4
920649,1920,4
920649,522,4
920649,27673,4
920649,13450,4
920649,27691,4
920649,27192,4
920780,30574,2014
920780,23605,418
920780,6895,104
920780,6953,100
920780,23596,93
920780,2580,90
920780,6857,87
920780,6888,58
920780,6960,50
920780,28776,47
920780,11409,47
920780,17124,46
920780,11743,39
920780,17129,39
920780,15048,39
920780,9987,34
920780,6920,21
920780,6914,21
920780,31145,21
920780,24224,20
920780,11305,19
920780,11557,19
920780,25014,18
920780,6931,16
920780,12680,15
920780,9059,15
920780,8717,14
920780,9221,14
920780,11410,13
920780,23595,12
920780,23624,12
920780,5207,11
920780,16799,11
920780,6866,11
920780,28770,11
920780,24226,11
920780,18045,10
920780,6984,10
920780,11542,10
920780,4647,10
920780,28780,9
920780,4510,8
920780,12600,7
920780,7484,7
920780,6995,7
920780,7483,7
920780,4477,7
920780,25020,6
920780,17086,6
920780,6891,6
920780,17210,6
920780,24046,6
920780,2570,6
920780,1691,5
920780,6828,5
920780,6976,5
920780,12323,5
920780,12663,5
920780,10296,5
920780,11533,5
920780,23614,5
920780,24323,5
920780,27778,5
920780,22743,4
920780,22753,4
920780,30521,4
920780,26735,4
920780,10397,4
920780,26740,4
920780,6886,4
920780,15060,4
920780,12593,4
920780,28778,4
920780,21124,4
920780,13633,4
920780,2585,4
920780,25151,3
920780,25149,3
920780,17113,3
920780,17090,3
920780,24167,3
920780,6988,3
920780,5583,3
920780,17158,3
920780,24170,3
920780,17160,3
920780,25309,3
920780,6930,3
920780,2550,3
920780,17169,3
920780,23619,3
920780,29390,3
920780,28771,3
920780,27175,3
920780,24227,3
920780,16820,3
920780,27931,3
920780,28460,3
920780,24179,3
920780,28785,3
921651,30574,2181
921651,6895,158
921651,23605,143
921651,6953,140
921651,6857,111
921651,6888,107
921651,17124,73
921651,6960,68
921651,17129,61
921651,6828,43
921651,11743,36
921651,23596,31
921651,11557,28
921651,8717,24
921651,6838,20
921651,22743,19
921651,5207,18
921651,9221,18
921651,4149,18
921651,18409,18
921651,6914,17
921651,6866,17
921651,6829,16
921651,17086,14
921651,19802,13
921651,22753,8
921651,7457,8
921651,6920,8
921651,6847,8
921651,6931,8
921651,23595,8
921651,7482,8
921651,15304,8
921651,20785,7
921651,6984,7
921651,15048,7
921651,20774,6
921651,15169,6
921651,6976,6
921651,6977,6
921651,25034,6
921651,5427,6
921651,16799,5
921651,2580,5
921651,11513,5
921651,12323,5
921651,6891,5
921651,5161,5
921651,6959,5
921651,6784,5
921651,6867,5
921651,17160,5
921651,32405,5
921651,20849,4
921651,30521,4
921651,11221,4
921651,25033,4
921651,26735,4
921651,6948,4
921651,17094,4
921651,6875,4
921651,7483,4
921651,11514,4
921651,25085,4
921651,4151,4
921651,25302,4
921651,5246,4
921651,17148,4
921651,22280,4
921651,11305,3
921651,25234,3
921651,18045,3
921651,18680,3
921651,14064,3
921651,14764,3
921651,7404,3
921651,25014,3
921651,33142,3
921651,21892,3
921651,17090,3
921651,6900,3
921651,24167,3
921651,6836,3
921651,25305,3
921651,23005,3
921651,15067,3
921651,28776,3
921651,5230,3
921651,10296,3
921651,3739,3
921651,11533,3
921651,17169,3
921651,25083,3
921651,17135,3
921651,25087,3
921651,16806,3
921651,17128,3
921651,4143,3
921651,17137,3
921651,5137,3
922991,30574,343
922991,11743,290
922991,14487,276
922991,11557,176
922991,4949,70
922991,8717,67
922991,5207,67
922991,26138,62
922991,14467,60
922991,13643,59
922991,22743,57
922991,11590,35
922991,17213,33
922991,8055,31
922991,9886,31
922991,22753,26
922991,14552,25
922991,12948,22
922991,22034,21
922991,17928,21
922991,20774,19
922991,10932,19
922991,9221,17
922991,21989,17
922991,5051,17
922991,15169,16
922991,18045,16
922991,4985,15
922991,31858,15
922991,6750,13
922991,8511,13
922991,18367,12
922991,11221,12
922991,1659,12
922991,8067,11
922991,20279,11
922991,1642,11
922991,32586,11
922991,5481,11
922991,10210,10
922991,25152,9
922991,8656,9
922991,11247,9
922991,11505,8
922991,20939,8
922991,30521,8
922991,26126,8
922991,20288,8
922991,31155,8
922991,1416,8
922991,5776,8
922991,1128,7
922991,20849,7
922991,24999,7
922991,24993,7
922991,32130,7
922991,9638,7
922991,4968,7
922991,13646,7
922991,27535,6
922991,25150,6
922991,20781,6
922991,25149,6
922991,24996,6
922991,4959,6
922991,14461,6
922991,15392,6
922991,24990,6
922991,5057,6
922991,19634,6
922991,14440,6
922991,11497,5
922991,923,5
922991,24997,5
